year,animal_type,outcome,Total,Area,Sum
2014,Horses,Other,0.0,WA,0.0
2014,Livestock,Reclaimed,90.0,ACT,2.0
2014,Livestock,Rehomed,1628.0,ACT,239.0
2014,Livestock,Currently In Care,323.0,ACT,43.0
2014,Livestock,Transferred,118.0,ACT,0.0
2014,Livestock,Euthanized,784.0,ACT,40.0
2014,Livestock,Other,101.0,ACT,4.0
2014,Livestock,Reclaimed,0.0,NSW,27.0
2014,Livestock,Rehomed,0.0,NSW,577.0
2014,Livestock,Currently In Care,0.0,NSW,75.0
2014,Livestock,Transferred,0.0,NSW,19.0
2014,Livestock,Euthanized,0.0,NSW,356.0
2014,Livestock,Other,0.0,NSW,30.0
2014,Livestock,Reclaimed,0.0,NT,0.0
2014,Livestock,Rehomed,0.0,NT,2.0
2014,Livestock,Currently In Care,0.0,NT,0.0
2014,Livestock,Transferred,0.0,NT,0.0
2014,Livestock,Euthanized,0.0,NT,0.0
2014,Livestock,Other,0.0,NT,0.0
2014,Livestock,Reclaimed,0.0,QLD,27.0
2014,Livestock,Rehomed,0.0,QLD,362.0
2014,Livestock,Currently In Care,0.0,QLD,41.0
2014,Livestock,Transferred,0.0,QLD,21.0
2014,Livestock,Euthanized,0.0,QLD,228.0
2014,Livestock,Other,0.0,QLD,29.0
2014,Livestock,Reclaimed,0.0,SA,4.0
2014,Livestock,Rehomed,0.0,SA,106.0
2014,Livestock,Currently In Care,0.0,SA,27.0
2014,Livestock,Transferred,0.0,SA,14.0
2014,Livestock,Euthanized,0.0,SA,28.0
2014,Livestock,Other,0.0,SA,3.0
2014,Livestock,Reclaimed,0.0,TAS,1.0
2014,Livestock,Rehomed,0.0,TAS,116.0
2014,Livestock,Currently In Care,0.0,TAS,114.0
2014,Livestock,Transferred,0.0,TAS,0.0
2014,Livestock,Euthanized,0.0,TAS,58.0
2014,Livestock,Other,0.0,TAS,19.0
2014,Livestock,Reclaimed,0.0,VIC,29.0
2014,Livestock,Rehomed,0.0,VIC,190.0
2014,Livestock,Currently In Care,0.0,VIC,23.0
2014,Livestock,Transferred,0.0,VIC,64.0
2014,Livestock,Euthanized,0.0,VIC,72.0
2014,Livestock,Other,0.0,VIC,16.0
2014,Livestock,Reclaimed,0.0,WA,0.0
2014,Livestock,Rehomed,0.0,WA,36.0
2014,Livestock,Currently In Care,0.0,WA,0.0
2014,Livestock,Transferred,0.0,WA,0.0
2014,Livestock,Euthanized,0.0,WA,2.0
2014,Livestock,Other,0.0,WA,0.0
2014,Wildlife,Released,2591.0,ACT,256.0
2014,Wildlife,Currently In Care,434.0,ACT,7.0
2014,Wildlife,Transferred,4923.0,ACT,158.0
2014,Wildlife,Euthanized,13294.0,ACT,872.0
2014,Wildlife,Other,1327.0,ACT,243.0
2014,Wildlife,Released,0.0,NSW,21.0
2014,Wildlife,Currently In Care,0.0,NSW,3.0
2014,Wildlife,Transferred,0.0,NSW,265.0
2014,Wildlife,Euthanized,0.0,NSW,339.0
2014,Wildlife,Other,0.0,NSW,47.0
2014,Wildlife,Released,0.0,NT,0.0
2014,Wildlife,Currently In Care,0.0,NT,0.0
2014,Wildlife,Transferred,0.0,NT,0.0
2014,Wildlife,Euthanized,0.0,NT,1.0
2014,Wildlife,Other,0.0,NT,0.0
2014,Wildlife,Released,0.0,QLD,1513.0
2014,Wildlife,Currently In Care,0.0,QLD,384.0
2014,Wildlife,Transferred,0.0,QLD,4393.0
2014,Wildlife,Euthanized,0.0,QLD,11317.0
2014,Wildlife,Other,0.0,QLD,852.0
2014,Wildlife,Released,0.0,SA,110.0
2014,Wildlife,Currently In Care,0.0,SA,10.0
2014,Wildlife,Transferred,0.0,SA,82.0
2014,Wildlife,Euthanized,0.0,SA,90.0
2014,Wildlife,Other,0.0,SA,18.0
2014,Wildlife,Released,0.0,TAS,11.0
2014,Wildlife,Currently In Care,0.0,TAS,9.0
2014,Wildlife,Transferred,0.0,TAS,21.0
2014,Wildlife,Euthanized,0.0,TAS,21.0
2014,Wildlife,Other,0.0,TAS,26.0
2014,Wildlife,Released,0.0,VIC,680.0
2014,Wildlife,Currently In Care,0.0,VIC,21.0
2014,Wildlife,Transferred,0.0,VIC,4.0
2014,Wildlife,Euthanized,0.0,VIC,654.0
2014,Wildlife,Other,0.0,VIC,141.0
2014,Wildlife,Released,0.0,WA,0.0
2014,Wildlife,Currently In Care,0.0,WA,0.0
2014,Wildlife,Transferred,0.0,WA,0.0
2014,Wildlife,Euthanized,0.0,WA,0.0
2014,Wildlife,Other,0.0,WA,0.0
2014,Other Animals,Reclaimed,296.0,ACT,37.0
2014,Other Animals,Rehomed,4376.0,ACT,735.0
2014,Other Animals,Currently In Care,812.0,ACT,103.0
2014,Other Animals,Transferred,315.0,ACT,0.0
2014,Other Animals,Euthanized,2018.0,ACT,89.0
2014,Other Animals,Other,371.0,ACT,47.0
2014,Other Animals,Reclaimed,0.0,NSW,122.0
2014,Other Animals,Rehomed,0.0,NSW,1386.0
2014,Other Animals,Currently In Care,0.0,NSW,168.0
2014,Other Animals,Transferred,0.0,NSW,40.0
2014,Other Animals,Euthanized,0.0,NSW,1210.0
2014,Other Animals,Other,0.0,NSW,101.0
2014,Other Animals,Reclaimed,0.0,NT,0.0
2014,Other Animals,Rehomed,0.0,NT,40.0
2014,Other Animals,Currently In Care,0.0,NT,0.0
2014,Other Animals,Transferred,0.0,NT,0.0
2014,Other Animals,Euthanized,0.0,NT,1.0
2014,Other Animals,Other,0.0,NT,0.0
2014,Other Animals,Reclaimed,0.0,QLD,64.0
2014,Other Animals,Rehomed,0.0,QLD,966.0
2014,Other Animals,Currently In Care,0.0,QLD,146.0
2014,Other Animals,Transferred,0.0,QLD,174.0
2014,Other Animals,Euthanized,0.0,QLD,397.0
2014,Other Animals,Other,0.0,QLD,104.0
2014,Other Animals,Reclaimed,0.0,SA,23.0
2014,Other Animals,Rehomed,0.0,SA,326.0
2014,Other Animals,Currently In Care,0.0,SA,209.0
2014,Other Animals,Transferred,0.0,SA,30.0
2014,Other Animals,Euthanized,0.0,SA,133.0
2014,Other Animals,Other,0.0,SA,31.0
2014,Other Animals,Reclaimed,0.0,TAS,16.0
2014,Other Animals,Rehomed,0.0,TAS,132.0
2014,Other Animals,Currently In Care,0.0,TAS,35.0
2014,Other Animals,Transferred,0.0,TAS,8.0
2014,Other Animals,Euthanized,0.0,TAS,38.0
2014,Other Animals,Other,0.0,TAS,41.0
2014,Other Animals,Reclaimed,0.0,VIC,34.0
2014,Other Animals,Rehomed,0.0,VIC,752.0
2014,Other Animals,Currently In Care,0.0,VIC,146.0
2014,Other Animals,Transferred,0.0,VIC,63.0
2014,Other Animals,Euthanized,0.0,VIC,141.0
2014,Other Animals,Other,0.0,VIC,42.0
2014,Other Animals,Reclaimed,0.0,WA,0.0
2014,Other Animals,Rehomed,0.0,WA,39.0
2014,Other Animals,Currently In Care,0.0,WA,5.0
2014,Other Animals,Transferred,0.0,WA,0.0
2014,Other Animals,Euthanized,0.0,WA,9.0
2014,Other Animals,Other,0.0,WA,5.0
2015,Dogs,Reclaimed,17766.0,ACT,293.0
2015,Dogs,Rehomed,16643.0,ACT,389.0
2015,Dogs,Currently In Care,2839.0,ACT,53.0
2015,Dogs,Transferred,1931.0,ACT,69.0
2015,Dogs,Euthanized,5872.0,ACT,37.0
2015,Dogs,Other,205.0,ACT,3.0
2015,Dogs,Reclaimed,0.0,NSW,4782.0
2015,Dogs,Rehomed,0.0,NSW,4178.0
2015,Dogs,Currently In Care,0.0,NSW,884.0
2015,Dogs,Transferred,0.0,NSW,974.0
2015,Dogs,Euthanized,0.0,NSW,2713.0
2015,Dogs,Other,0.0,NSW,48.0
2015,Dogs,Reclaimed,0.0,NT,70.0
2015,Dogs,Rehomed,0.0,NT,473.0
2015,Dogs,Currently In Care,0.0,NT,81.0
2015,Dogs,Transferred,0.0,NT,0.0
2015,Dogs,Euthanized,0.0,NT,51.0
2015,Dogs,Other,0.0,NT,1.0
2015,Dogs,Reclaimed,0.0,QLD,4703.0
2015,Dogs,Rehomed,0.0,QLD,6819.0
2015,Dogs,Currently In Care,0.0,QLD,797.0
2015,Dogs,Transferred,0.0,QLD,410.0
2015,Dogs,Euthanized,0.0,QLD,1351.0
2015,Dogs,Other,0.0,QLD,104.0
2015,Dogs,Reclaimed,0.0,SA,1505.0
2015,Dogs,Rehomed,0.0,SA,890.0
2015,Dogs,Currently In Care,0.0,SA,220.0
2015,Dogs,Transferred,0.0,SA,54.0
2015,Dogs,Euthanized,0.0,SA,605.0
2015,Dogs,Other,0.0,SA,15.0
2015,Dogs,Reclaimed,0.0,TAS,539.0
2015,Dogs,Rehomed,0.0,TAS,715.0
2015,Dogs,Currently In Care,0.0,TAS,134.0
2015,Dogs,Transferred,0.0,TAS,1.0
2015,Dogs,Euthanized,0.0,TAS,112.0
2015,Dogs,Other,0.0,TAS,5.0
2015,Dogs,Reclaimed,0.0,VIC,5595.0
2015,Dogs,Rehomed,0.0,VIC,2951.0
2015,Dogs,Currently In Care,0.0,VIC,567.0
2015,Dogs,Transferred,0.0,VIC,423.0
2015,Dogs,Euthanized,0.0,VIC,916.0
2015,Dogs,Other,0.0,VIC,17.0
2015,Dogs,Reclaimed,0.0,WA,279.0
2015,Dogs,Rehomed,0.0,WA,228.0
2015,Dogs,Currently In Care,0.0,WA,103.0
2015,Dogs,Transferred,0.0,WA,0.0
2015,Dogs,Euthanized,0.0,WA,87.0
2015,Dogs,Other,0.0,WA,12.0
2015,Cats,Reclaimed,2594.0,ACT,144.0
2015,Cats,Rehomed,31178.0,ACT,1628.0
2015,Cats,Currently In Care,3795.0,ACT,144.0
2015,Cats,Transferred,925.0,ACT,0.0
2015,Cats,Euthanized,16205.0,ACT,520.0
2015,Cats,Other,873.0,ACT,47.0
2015,Cats,Reclaimed,0.0,NSW,685.0
2015,Cats,Rehomed,0.0,NSW,8502.0
2015,Cats,Currently In Care,0.0,NSW,953.0
2015,Cats,Transferred,0.0,NSW,337.0
2015,Cats,Euthanized,0.0,NSW,8456.0
2015,Cats,Other,0.0,NSW,196.0
2015,Cats,Reclaimed,0.0,NT,9.0
2015,Cats,Rehomed,0.0,NT,281.0
2015,Cats,Currently In Care,0.0,NT,54.0
2015,Cats,Transferred,0.0,NT,5.0
2015,Cats,Euthanized,0.0,NT,41.0
2015,Cats,Other,0.0,NT,6.0
2015,Cats,Reclaimed,0.0,QLD,664.0
2015,Cats,Rehomed,0.0,QLD,9768.0
2015,Cats,Currently In Care,0.0,QLD,1304.0
2015,Cats,Transferred,0.0,QLD,355.0
2015,Cats,Euthanized,0.0,QLD,1533.0
2015,Cats,Other,0.0,QLD,407.0
2015,Cats,Reclaimed,0.0,SA,192.0
2015,Cats,Rehomed,0.0,SA,2874.0
2015,Cats,Currently In Care,0.0,SA,414.0
2015,Cats,Transferred,0.0,SA,75.0
2015,Cats,Euthanized,0.0,SA,1563.0
2015,Cats,Other,0.0,SA,71.0
2015,Cats,Reclaimed,0.0,TAS,72.0
2015,Cats,Rehomed,0.0,TAS,1308.0
2015,Cats,Currently In Care,0.0,TAS,221.0
2015,Cats,Transferred,0.0,TAS,1.0
2015,Cats,Euthanized,0.0,TAS,559.0
2015,Cats,Other,0.0,TAS,25.0
2015,Cats,Reclaimed,0.0,VIC,822.0
2015,Cats,Rehomed,0.0,VIC,6396.0
2015,Cats,Currently In Care,0.0,VIC,647.0
2015,Cats,Transferred,0.0,VIC,151.0
2015,Cats,Euthanized,0.0,VIC,3341.0
2015,Cats,Other,0.0,VIC,100.0
2015,Cats,Reclaimed,0.0,WA,6.0
2015,Cats,Rehomed,0.0,WA,421.0
2015,Cats,Currently In Care,0.0,WA,58.0
2015,Cats,Transferred,0.0,WA,1.0
2015,Cats,Euthanized,0.0,WA,192.0
2015,Cats,Other,0.0,WA,21.0
2015,Horses,Reclaimed,23.0,ACT,0.0
2015,Horses,Rehomed,76.0,ACT,1.0
2015,Horses,Currently In Care,238.0,ACT,1.0
2015,Horses,Transferred,132.0,ACT,0.0
2015,Horses,Euthanized,35.0,ACT,0.0
2015,Horses,Other,7.0,ACT,0.0
2015,Horses,Reclaimed,0.0,NSW,11.0
2015,Horses,Rehomed,0.0,NSW,21.0
2015,Horses,Currently In Care,0.0,NSW,119.0
2015,Horses,Transferred,0.0,NSW,1.0
2015,Horses,Euthanized,0.0,NSW,10.0
2015,Horses,Other,0.0,NSW,0.0
2015,Horses,Reclaimed,0.0,NT,0.0
2015,Horses,Rehomed,0.0,NT,0.0
2015,Horses,Currently In Care,0.0,NT,0.0
2015,Horses,Transferred,0.0,NT,0.0
2015,Horses,Euthanized,0.0,NT,0.0
2015,Horses,Other,0.0,NT,0.0
2015,Horses,Reclaimed,0.0,QLD,8.0
2015,Horses,Rehomed,0.0,QLD,11.0
2015,Horses,Currently In Care,0.0,QLD,5.0
2015,Horses,Transferred,0.0,QLD,0.0
2015,Horses,Euthanized,0.0,QLD,6.0
2015,Horses,Other,0.0,QLD,0.0
2015,Horses,Reclaimed,0.0,SA,4.0
2015,Horses,Rehomed,0.0,SA,1.0
2015,Horses,Currently In Care,0.0,SA,1.0
2015,Horses,Transferred,0.0,SA,10.0
2015,Horses,Euthanized,0.0,SA,3.0
2015,Horses,Other,0.0,SA,0.0
2015,Horses,Reclaimed,0.0,TAS,0.0
2015,Horses,Rehomed,0.0,TAS,21.0
2015,Horses,Currently In Care,0.0,TAS,40.0
2015,Horses,Transferred,0.0,TAS,2.0
2015,Horses,Euthanized,0.0,TAS,6.0
2015,Horses,Other,0.0,TAS,1.0
2015,Horses,Reclaimed,0.0,VIC,0.0
2015,Horses,Rehomed,0.0,VIC,11.0
2015,Horses,Currently In Care,0.0,VIC,46.0
2015,Horses,Transferred,0.0,VIC,119.0
2015,Horses,Euthanized,0.0,VIC,6.0
2015,Horses,Other,0.0,VIC,2.0
2015,Horses,Reclaimed,0.0,WA,0.0
2015,Horses,Rehomed,0.0,WA,10.0
2015,Horses,Currently In Care,0.0,WA,26.0
2015,Horses,Transferred,0.0,WA,0.0
2015,Horses,Euthanized,0.0,WA,4.0
2015,Horses,Other,0.0,WA,4.0
2015,Livestock,Reclaimed,104.0,ACT,4.0
2015,Livestock,Rehomed,1591.0,ACT,197.0
2015,Livestock,Currently In Care,421.0,ACT,33.0
2015,Livestock,Transferred,229.0,ACT,0.0
2015,Livestock,Euthanized,729.0,ACT,25.0
2015,Livestock,Other,138.0,ACT,16.0
2015,Livestock,Reclaimed,0.0,NSW,15.0
2015,Livestock,Rehomed,0.0,NSW,565.0
2015,Livestock,Currently In Care,0.0,NSW,60.0
2015,Livestock,Transferred,0.0,NSW,41.0
2015,Livestock,Euthanized,0.0,NSW,318.0
2015,Livestock,Other,0.0,NSW,52.0
2015,Livestock,Reclaimed,0.0,NT,0.0
2015,Livestock,Rehomed,0.0,NT,7.0
2015,Livestock,Currently In Care,0.0,NT,0.0
2015,Livestock,Transferred,0.0,NT,0.0
2015,Livestock,Euthanized,0.0,NT,0.0
2015,Livestock,Other,0.0,NT,0.0
2015,Livestock,Reclaimed,0.0,QLD,41.0
2015,Livestock,Rehomed,0.0,QLD,405.0
2015,Livestock,Currently In Care,0.0,QLD,50.0
2015,Livestock,Transferred,0.0,QLD,40.0
2015,Livestock,Euthanized,0.0,QLD,239.0
2015,Livestock,Other,0.0,QLD,52.0
2015,Livestock,Reclaimed,0.0,SA,19.0
2015,Livestock,Rehomed,0.0,SA,45.0
2015,Livestock,Currently In Care,0.0,SA,37.0
2015,Livestock,Transferred,0.0,SA,17.0
2015,Livestock,Euthanized,0.0,SA,35.0
2015,Livestock,Other,0.0,SA,4.0
2015,Livestock,Reclaimed,0.0,TAS,7.0
2015,Livestock,Rehomed,0.0,TAS,164.0
2015,Livestock,Currently In Care,0.0,TAS,187.0
2015,Livestock,Transferred,0.0,TAS,1.0
2015,Livestock,Euthanized,0.0,TAS,60.0
2015,Livestock,Other,0.0,TAS,2.0
2015,Livestock,Reclaimed,0.0,VIC,15.0
2015,Livestock,Rehomed,0.0,VIC,159.0
2015,Livestock,Currently In Care,0.0,VIC,26.0
2015,Livestock,Transferred,0.0,VIC,130.0
2015,Livestock,Euthanized,0.0,VIC,47.0
2015,Livestock,Other,0.0,VIC,10.0
2015,Livestock,Reclaimed,0.0,WA,3.0
2015,Livestock,Rehomed,0.0,WA,49.0
2015,Livestock,Currently In Care,0.0,WA,28.0
2015,Livestock,Transferred,0.0,WA,0.0
2015,Livestock,Euthanized,0.0,WA,5.0
2015,Livestock,Other,0.0,WA,2.0
2015,Wildlife,Released,3347.0,ACT,81.0
2015,Wildlife,Currently In Care,340.0,ACT,9.0
2015,Wildlife,Transferred,6824.0,ACT,249.0
2015,Wildlife,Euthanized,13506.0,ACT,717.0
2015,Wildlife,Other,1551.0,ACT,96.0
2015,Wildlife,Released,0.0,NSW,17.0
2015,Wildlife,Currently In Care,0.0,NSW,1.0
2015,Wildlife,Transferred,0.0,NSW,224.0
2015,Wildlife,Euthanized,0.0,NSW,339.0
2015,Wildlife,Other,0.0,NSW,32.0
2015,Wildlife,Released,0.0,NT,0.0
2015,Wildlife,Currently In Care,0.0,NT,0.0
2015,Wildlife,Transferred,0.0,NT,0.0
2015,Wildlife,Euthanized,0.0,NT,0.0
2015,Wildlife,Other,0.0,NT,0.0
2015,Wildlife,Released,0.0,QLD,2532.0
2015,Wildlife,Currently In Care,0.0,QLD,288.0
2015,Wildlife,Transferred,0.0,QLD,6247.0
2015,Wildlife,Euthanized,0.0,QLD,11665.0
2015,Wildlife,Other,0.0,QLD,1239.0
2015,Wildlife,Released,0.0,SA,95.0
2015,Wildlife,Currently In Care,0.0,SA,16.0
2015,Wildlife,Transferred,0.0,SA,94.0
2015,Wildlife,Euthanized,0.0,SA,98.0
2015,Wildlife,Other,0.0,SA,40.0
2015,Wildlife,Released,0.0,TAS,7.0
2015,Wildlife,Currently In Care,0.0,TAS,0.0
2015,Wildlife,Transferred,0.0,TAS,9.0
2015,Wildlife,Euthanized,0.0,TAS,7.0
2015,Wildlife,Other,0.0,TAS,9.0
2015,Wildlife,Released,0.0,VIC,610.0
2015,Wildlife,Currently In Care,0.0,VIC,26.0
2015,Wildlife,Transferred,0.0,VIC,1.0
2015,Wildlife,Euthanized,0.0,VIC,679.0
2015,Wildlife,Other,0.0,VIC,134.0
2015,Wildlife,Released,0.0,WA,5.0
2015,Wildlife,Currently In Care,0.0,WA,0.0
2015,Wildlife,Transferred,0.0,WA,0.0
2015,Wildlife,Euthanized,0.0,WA,1.0
2015,Wildlife,Other,0.0,WA,1.0
2015,Other Animals,Reclaimed,280.0,ACT,30.0
2015,Other Animals,Rehomed,4090.0,ACT,581.0
2015,Other Animals,Currently In Care,832.0,ACT,78.0
2015,Other Animals,Transferred,310.0,ACT,0.0
2015,Other Animals,Euthanized,1411.0,ACT,40.0
2015,Other Animals,Other,351.0,ACT,24.0
2015,Other Animals,Reclaimed,0.0,NSW,76.0
2015,Other Animals,Rehomed,0.0,NSW,1361.0
2015,Other Animals,Currently In Care,0.0,NSW,278.0
2015,Other Animals,Transferred,0.0,NSW,175.0
2015,Other Animals,Euthanized,0.0,NSW,911.0
2015,Other Animals,Other,0.0,NSW,105.0
2015,Other Animals,Reclaimed,0.0,NT,0.0
2015,Other Animals,Rehomed,0.0,NT,34.0
2015,Other Animals,Currently In Care,0.0,NT,5.0
2015,Other Animals,Transferred,0.0,NT,1.0
2015,Other Animals,Euthanized,0.0,NT,3.0
2015,Other Animals,Other,0.0,NT,5.0
2015,Other Animals,Reclaimed,0.0,QLD,87.0
2015,Other Animals,Rehomed,0.0,QLD,720.0
2015,Other Animals,Currently In Care,0.0,QLD,89.0
2015,Other Animals,Transferred,0.0,QLD,108.0
2015,Other Animals,Euthanized,0.0,QLD,145.0
2015,Other Animals,Other,0.0,QLD,103.0
2015,Other Animals,Reclaimed,0.0,SA,47.0
2015,Other Animals,Rehomed,0.0,SA,449.0
2015,Other Animals,Currently In Care,0.0,SA,202.0
2015,Other Animals,Transferred,0.0,SA,24.0
2015,Other Animals,Euthanized,0.0,SA,167.0
2015,Other Animals,Other,0.0,SA,53.0
2015,Other Animals,Reclaimed,0.0,TAS,12.0
2015,Other Animals,Rehomed,0.0,TAS,191.0
2015,Other Animals,Currently In Care,0.0,TAS,52.0
2015,Other Animals,Transferred,0.0,TAS,0.0
2015,Other Animals,Euthanized,0.0,TAS,20.0
2015,Other Animals,Other,0.0,TAS,14.0
2015,Other Animals,Reclaimed,0.0,VIC,28.0
2015,Other Animals,Rehomed,0.0,VIC,716.0
2015,Other Animals,Currently In Care,0.0,VIC,120.0
2015,Other Animals,Transferred,0.0,VIC,2.0
2015,Other Animals,Euthanized,0.0,VIC,119.0
2015,Other Animals,Other,0.0,VIC,40.0
2015,Other Animals,Reclaimed,0.0,WA,0.0
2015,Other Animals,Rehomed,0.0,WA,38.0
2015,Other Animals,Currently In Care,0.0,WA,8.0
2015,Other Animals,Transferred,0.0,WA,0.0
2015,Other Animals,Euthanized,0.0,WA,6.0
2015,Other Animals,Other,0.0,WA,7.0
2016,Dogs,Reclaimed,18190.0,ACT,380.0
2016,Dogs,Rehomed,16294.0,ACT,421.0
2016,Dogs,Currently In Care,2615.0,ACT,38.0
2016,Dogs,Transferred,1670.0,ACT,79.0
2016,Dogs,Euthanized,5763.0,ACT,35.0
2016,Dogs,Other,238.0,ACT,2.0
2016,Dogs,Reclaimed,0.0,NSW,59.0
2016,Dogs,Rehomed,0.0,NSW,505.0
2016,Dogs,Currently In Care,0.0,NSW,42.0
2016,Dogs,Transferred,0.0,NSW,0.0
2016,Dogs,Euthanized,0.0,NSW,48.0
2016,Dogs,Other,0.0,NSW,7.0
2016,Dogs,Reclaimed,0.0,NT,4320.0
2016,Dogs,Rehomed,0.0,NT,4177.0
2016,Dogs,Currently In Care,0.0,NT,876.0
2016,Dogs,Transferred,0.0,NT,744.0
2016,Dogs,Euthanized,0.0,NT,2544.0
2016,Dogs,Other,0.0,NT,42.0
2016,Dogs,Reclaimed,0.0,QLD,5803.0
2016,Dogs,Rehomed,0.0,QLD,6933.0
2016,Dogs,Currently In Care,0.0,QLD,777.0
2016,Dogs,Transferred,0.0,QLD,412.0
2016,Dogs,Euthanized,0.0,QLD,1515.0
2016,Dogs,Other,0.0,QLD,129.0
2016,Dogs,Reclaimed,0.0,SA,1408.0
2016,Dogs,Rehomed,0.0,SA,868.0
2016,Dogs,Currently In Care,0.0,SA,143.0
2016,Dogs,Transferred,0.0,SA,41.0
2016,Dogs,Euthanized,0.0,SA,659.0
2016,Dogs,Other,0.0,SA,11.0
2016,Dogs,Reclaimed,0.0,TAS,568.0
2016,Dogs,Rehomed,0.0,TAS,743.0
2016,Dogs,Currently In Care,0.0,TAS,91.0
2016,Dogs,Transferred,0.0,TAS,1.0
2016,Dogs,Euthanized,0.0,TAS,96.0
2016,Dogs,Other,0.0,TAS,1.0
2016,Dogs,Reclaimed,0.0,VIC,5454.0
2016,Dogs,Rehomed,0.0,VIC,2318.0
2016,Dogs,Currently In Care,0.0,VIC,555.0
2016,Dogs,Transferred,0.0,VIC,375.0
2016,Dogs,Euthanized,0.0,VIC,744.0
2016,Dogs,Other,0.0,VIC,24.0
2016,Dogs,Reclaimed,0.0,WA,198.0
2016,Dogs,Rehomed,0.0,WA,329.0
2016,Dogs,Currently In Care,0.0,WA,93.0
2016,Dogs,Transferred,0.0,WA,18.0
2016,Dogs,Euthanized,0.0,WA,122.0
2016,Dogs,Other,0.0,WA,22.0
2016,Cats,Reclaimed,2658.0,ACT,154.0
2016,Cats,Rehomed,30595.0,ACT,1597.0
2016,Cats,Currently In Care,4466.0,ACT,55.0
2016,Cats,Transferred,785.0,ACT,0.0
2016,Cats,Euthanized,14563.0,ACT,465.0
2016,Cats,Other,856.0,ACT,44.0
2016,Cats,Reclaimed,0.0,NSW,12.0
2016,Cats,Rehomed,0.0,NSW,376.0
2016,Cats,Currently In Care,0.0,NSW,118.0
2016,Cats,Transferred,0.0,NSW,2.0
2016,Cats,Euthanized,0.0,NSW,26.0
2016,Cats,Other,0.0,NSW,5.0
2016,Cats,Reclaimed,0.0,NT,608.0
2016,Cats,Rehomed,0.0,NT,7941.0
2016,Cats,Currently In Care,0.0,NT,1011.0
2016,Cats,Transferred,0.0,NT,242.0
2016,Cats,Euthanized,0.0,NT,6571.0
2016,Cats,Other,0.0,NT,188.0
2016,Cats,Reclaimed,0.0,QLD,770.0
2016,Cats,Rehomed,0.0,QLD,10069.0
2016,Cats,Currently In Care,0.0,QLD,1159.0
2016,Cats,Transferred,0.0,QLD,304.0
2016,Cats,Euthanized,0.0,QLD,1800.0
2016,Cats,Other,0.0,QLD,335.0
2016,Cats,Reclaimed,0.0,SA,222.0
2016,Cats,Rehomed,0.0,SA,2849.0
2016,Cats,Currently In Care,0.0,SA,665.0
2016,Cats,Transferred,0.0,SA,13.0
2016,Cats,Euthanized,0.0,SA,1514.0
2016,Cats,Other,0.0,SA,99.0
2016,Cats,Reclaimed,0.0,TAS,75.0
2016,Cats,Rehomed,0.0,TAS,1425.0
2016,Cats,Currently In Care,0.0,TAS,240.0
2016,Cats,Transferred,0.0,TAS,4.0
2016,Cats,Euthanized,0.0,TAS,816.0
2016,Cats,Other,0.0,TAS,33.0
2016,Cats,Reclaimed,0.0,VIC,802.0
2016,Cats,Rehomed,0.0,VIC,5824.0
2016,Cats,Currently In Care,0.0,VIC,1134.0
2016,Cats,Transferred,0.0,VIC,179.0
2016,Cats,Euthanized,0.0,VIC,3222.0
2016,Cats,Other,0.0,VIC,131.0
2016,Cats,Reclaimed,0.0,WA,15.0
2016,Cats,Rehomed,0.0,WA,514.0
2016,Cats,Currently In Care,0.0,WA,84.0
2016,Cats,Transferred,0.0,WA,41.0
2016,Cats,Euthanized,0.0,WA,149.0
2016,Cats,Other,0.0,WA,21.0
2016,Horses,Reclaimed,38.0,ACT,0.0
2016,Horses,Rehomed,146.0,ACT,0.0
2016,Horses,Currently In Care,202.0,ACT,1.0
2016,Horses,Transferred,38.0,ACT,0.0
2016,Horses,Euthanized,51.0,ACT,0.0
2016,Horses,Other,9.0,ACT,0.0
2016,Horses,Reclaimed,0.0,NSW,0.0
2016,Horses,Rehomed,0.0,NSW,0.0
2016,Horses,Currently In Care,0.0,NSW,0.0
2016,Horses,Transferred,0.0,NSW,0.0
2016,Horses,Euthanized,0.0,NSW,0.0
2016,Horses,Other,0.0,NSW,0.0
2016,Horses,Reclaimed,0.0,NT,15.0
2016,Horses,Rehomed,0.0,NT,43.0
2016,Horses,Currently In Care,0.0,NT,105.0
2016,Horses,Transferred,0.0,NT,6.0
2016,Horses,Euthanized,0.0,NT,12.0
2016,Horses,Other,0.0,NT,0.0
2016,Horses,Reclaimed,0.0,QLD,14.0
2016,Horses,Rehomed,0.0,QLD,12.0
2016,Horses,Currently In Care,0.0,QLD,8.0
2016,Horses,Transferred,0.0,QLD,1.0
2016,Horses,Euthanized,0.0,QLD,4.0
2016,Horses,Other,0.0,QLD,0.0
2016,Horses,Reclaimed,0.0,SA,1.0
2016,Horses,Rehomed,0.0,SA,4.0
2016,Horses,Currently In Care,0.0,SA,9.0
2016,Horses,Transferred,0.0,SA,16.0
2016,Horses,Euthanized,0.0,SA,11.0
2016,Horses,Other,0.0,SA,3.0
2016,Horses,Reclaimed,0.0,TAS,1.0
2016,Horses,Rehomed,0.0,TAS,48.0
2016,Horses,Currently In Care,0.0,TAS,7.0
2016,Horses,Transferred,0.0,TAS,0.0
2016,Horses,Euthanized,0.0,TAS,7.0
2016,Horses,Other,0.0,TAS,6.0
2016,Horses,Reclaimed,0.0,VIC,7.0
2016,Horses,Rehomed,0.0,VIC,21.0
2016,Horses,Currently In Care,0.0,VIC,50.0
